Time,Core Temperatures,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7
00:13:50,49,48,56,50,48,47,50,46,47
00:13:52,45,44,46,45,45,45,45,45,45
00:13:54,45,46,46,46,46,44,45,45,45
00:13:56,45,45,45,45,45,45,45,45,45
00:13:58,45,45,45,45,44,44,44,45,45
00:14:00,44,44,45,45,44,44,45,45,44
00:14:02,44,45,45,44,44,43,44,45,44
00:14:04,44,43,44,44,44,44,44,45,44
00:14:06,44,44,44,43,44,44,44,45,44
00:14:08,44,42,44,44,44,43,44,44,43
00:14:10,44,44,44,43,43,43,44,44,43
00:14:12,44,44,44,44,44,43,43,43,43
00:14:14,43,43,44,44,44,43,43,43,43
00:14:16,43,42,44,44,44,43,43,44,43
00:14:18,43,44,43,43,43,43,43,43,43
00:14:20,43,43,43,44,43,42,43,43,43
00:14:22,42,42,43,43,43,42,42,43,42
00:14:24,43,43,43,43,43,42,43,43,43
00:14:27,43,43,43,43,42,42,43,43,42
00:14:28,42,42,43,43,42,42,43,43,42
00:14:31,43,43,44,43,43,43,44,43,42
00:14:32,43,43,43,44,43,42,43,43,42
00:14:35,44,42,44,51,44,43,44,43,43
00:14:37,42,42,43,43,42,42,42,42,42
00:14:38,42,42,43,42,42,42,42,42,42
00:14:41,42,42,42,42,42,42,42,42,42
00:14:42,42,43,43,43,42,42,42,42,42
00:14:45,42,42,43,43,42,42,42,42,42
00:14:46,42,41,43,42,42,42,42,42,42
00:14:48,42,42,43,42,42,42,42,42,42
00:14:50,42,42,42,42,42,42,42,42,42
00:14:52,42,42,43,43,42,42,42,42,42
00:14:54,42,42,42,42,42,42,42,41,42
00:14:56,42,41,42,42,42,42,41,42,42
00:14:58,42,41,42,42,42,41,42,42,42
00:15:00,42,41,42,42,42,41,42,42,42
00:15:02,43,43,45,44,43,42,42,41,42
00:15:04,42,42,42,42,42,41,41,41,41
00:15:06,41,41,42,42,42,41,41,41,41
00:15:08,42,42,42,42,42,41,41,41,41
00:15:10,41,41,42,41,41,41,42,41,41
00:15:13,41,41,41,42,42,41,41,41,40
00:15:21,43,42,44,43,44,42,43,43,42
00:15:21,43,42,44,42,42,42,43,44,43
00:15:21,45,47,46,46,45,45,45,44,44
00:15:23,42,43,43,43,42,42,42,43,42
00:15:25,43,43,45,43,44,42,44,43,42
00:15:27,42,43,43,42,42,42,42,43,42
00:15:29,42,42,43,42,42,42,43,42,42
00:15:31,43,43,44,43,44,42,43,42,43
00:15:33,43,44,44,43,44,43,44,43,42
00:15:35,44,44,45,44,46,42,44,44,43
00:15:37,44,44,45,44,44,43,45,45,46
00:15:39,42,42,43,42,42,42,42,43,42
00:15:41,42,42,42,42,42,42,42,42,42
00:15:43,42,42,43,42,42,42,42,42,42
00:15:45,42,41,43,42,42,42,42,42,41
00:15:47,42,41,43,42,42,41,41,42,41
00:15:49,42,42,42,42,42,42,41,42,41
00:15:51,42,42,43,42,42,41,42,41,41
00:15:53,42,42,42,42,42,42,41,42,41
00:15:55,42,41,42,42,42,41,41,42,41
00:15:57,41,41,42,42,41,41,41,42,41
00:15:59,41,41,42,42,41,41,42,41,41
00:16:01,42,41,42,42,42,42,41,41,42
00:16:03,41,41,42,42,42,41,41,41,41
00:16:05,43,43,44,44,43,41,43,42,42
00:16:07,42,41,42,42,42,41,41,42,41
00:16:09,41,41,42,41,41,41,40,41,41
00:16:11,41,41,42,41,41,41,41,41,41
00:16:13,41,41,42,41,41,41,41,41,41
00:16:15,41,41,42,41,41,41,41,41,41
00:16:17,41,40,42,41,41,41,41,41,40
00:16:19,41,41,42,41,41,41,41,41,41
00:16:21,41,41,41,42,41,41,41,41,40
00:16:23,41,40,42,40,41,41,41,41,40
00:16:25,41,41,41,40,41,41,40,41,40
00:16:27,40,40,41,41,40,41,41,40,40
00:16:29,41,41,42,41,40,41,40,40,41
00:16:31,41,40,42,41,40,41,41,41,40
00:16:33,41,41,42,40,41,41,41,41,41
00:16:35,40,40,41,41,40,41,40,40,40
00:16:37,41,41,41,41,40,41,41,41,40
00:16:39,40,41,41,40,40,41,40,40,40
00:16:41,40,40,41,40,40,40,40,41,41
00:16:43,40,40,41,40,40,40,40,40,40
00:16:45,40,41,41,40,40,40,40,41,40
00:16:47,40,40,41,40,40,40,40,40,40
00:16:49,40,40,41,40,40,40,40,40,40
00:16:51,40,40,41,40,40,41,40,40,40
00:16:53,40,40,41,40,40,40,40,40,40
00:16:55,40,40,41,40,40,41,40,39,40
00:16:57,40,40,41,41,40,41,40,40,40
00:16:59,40,40,41,40,40,41,40,40,40
00:17:01,40,39,41,40,40,41,40,40,40
00:17:03,40,41,41,40,40,40,40,40,39
00:17:05,40,41,41,41,40,40,40,41,40
00:17:07,40,40,41,40,40,40,39,40,40
00:17:09,43,41,42,42,42,47,44,43,43
00:17:11,40,40,41,40,41,41,40,40,40
00:17:13,40,40,42,40,41,40,40,40,40
00:17:15,40,40,42,40,40,40,40,41,40
00:17:17,40,40,41,40,40,41,40,40,40
00:17:19,40,39,41,40,40,40,40,41,40
00:17:21,40,40,40,40,40,40,40,40,40
00:17:23,40,40,41,40,40,40,40,39,40
00:17:25,40,39,41,40,40,41,40,40,40
00:17:27,40,40,40,40,40,40,40,39,40
00:17:29,40,40,40,40,40,39,40,39,40
00:17:31,40,40,41,39,40,40,40,40,40
00:17:33,40,40,40,40,40,39,39,40,40
00:17:35,40,39,41,40,40,40,40,39,40
00:17:37,40,40,41,40,41,40,40,40,40
00:17:39,40,39,41,40,40,40,39,39,40
00:17:41,40,39,41,40,40,40,39,40,39
00:17:43,40,39,41,40,40,40,39,40,39
00:17:45,40,39,41,40,40,39,39,40,39
00:17:47,40,39,40,40,40,40,39,39,39
00:17:49,39,39,40,40,39,39,39,39,39
00:17:51,39,39,40,40,40,39,39,39,39
00:17:53,40,41,40,40,40,39,40,39,40
00:17:55,40,39,40,40,40,39,39,39,40
00:17:57,39,39,40,40,39,39,39,39,39
00:17:59,40,39,41,39,40,40,39,39,39
00:18:01,40,39,40,40,39,39,39,39,48
00:18:03,40,39,40,39,39,39,39,39,43
00:18:05,40,39,41,40,39,39,39,39,40
00:18:07,40,39,41,40,39,40,39,39,40
00:18:09,40,39,41,40,39,40,39,39,40
00:18:11,39,38,40,40,40,39,39,39,39
00:18:13,39,39,40,40,40,39,39,39,39
00:18:15,39,39,40,40,40,39,39,39,39
00:18:17,39,38,40,40,40,39,39,39,39
00:18:19,39,39,40,39,39,39,39,40,39
00:18:21,39,39,40,39,39,39,39,39,39
00:18:23,39,39,40,40,39,39,39,39,39
00:18:25,39,39,40,39,39,39,39,39,39
00:18:27,39,39,40,39,39,39,39,39,40
00:18:29,39,39,40,39,39,39,39,39,41
00:18:31,39,39,40,39,39,39,39,39,39
00:18:33,39,39,40,39,39,39,39,39,39
00:18:35,40,39,41,40,39,39,39,39,40
00:18:37,39,39,40,39,39,39,39,39,39
00:18:39,39,39,40,40,39,39,39,39,39
00:18:41,39,38,40,39,39,39,39,39,39
00:18:43,39,39,40,39,40,39,39,39,39
00:18:45,39,39,40,40,39,39,39,39,39
00:18:47,39,39,40,40,39,39,39,39,39
00:18:49,39,39,40,39,39,39,39,39,39
00:18:51,39,38,40,39,40,39,39,39,39
00:18:53,39,39,40,40,39,39,39,39,39
00:18:55,39,38,39,39,39,39,39,39,39
00:18:57,39,39,40,39,39,39,38,39,39
00:18:59,39,38,40,39,39,38,39,39,39
00:19:01,39,38,40,39,39,39,39,39,39
00:19:03,39,39,40,39,39,38,39,39,39
00:19:05,39,38,40,39,39,39,39,39,39
00:19:07,39,39,40,39,39,39,39,39,39
00:19:09,39,38,40,39,39,39,39,39,39
00:19:11,39,38,39,39,39,38,39,39,39
00:19:13,39,39,40,39,39,39,39,39,38
00:19:15,39,38,40,39,39,39,38,39,39
00:19:17,39,38,39,39,39,39,39,39,39
00:19:19,39,38,40,39,39,39,39,39,39
00:19:21,39,39,39,39,39,39,39,39,39
00:19:23,39,38,40,39,39,39,38,39,39
00:19:25,39,38,39,39,39,38,38,39,39
00:19:27,39,39,39,39,39,38,39,39,39
00:19:29,39,39,40,38,39,39,39,39,38
00:19:31,39,39,39,39,39,38,38,39,39
00:19:33,39,38,40,39,39,38,38,39,39
00:19:35,39,38,40,39,39,39,38,39,38
00:19:37,39,38,40,39,39,39,38,39,38
00:19:39,39,39,39,39,39,39,38,38,39
00:19:41,39,39,39,39,38,39,38,39,38
00:19:43,39,39,40,39,39,39,38,39,39
00:19:45,38,38,39,39,38,39,38,39,38
00:19:47,39,38,40,38,39,39,39,38,39
00:19:49,39,39,40,39,39,39,38,39,39
00:19:51,39,38,40,39,39,39,38,39,39
00:19:53,39,38,40,38,39,39,39,39,38
00:19:55,39,39,39,39,39,38,38,39,39
00:19:57,39,39,39,38,39,39,38,39,38
00:19:59,38,38,39,39,38,38,38,39,39
00:20:01,38,38,39,39,39,38,38,38,38
00:20:03,38,38,39,39,39,38,39,38,38
00:20:05,38,38,39,39,39,38,38,38,39
00:20:07,38,37,39,39,39,39,38,39,38
00:20:09,38,38,39,38,39,38,38,39,39
00:20:11,39,38,40,39,38,39,38,39,38
00:20:13,38,38,39,38,39,39,38,39,38
00:20:15,39,39,39,39,39,39,38,39,38
00:20:17,38,38,40,38,38,39,38,39,38
00:20:20,38,39,39,39,39,38,38,38,38
00:20:21,38,38,39,38,39,39,38,39,38
00:20:23,38,38,39,38,39,38,38,39,38
00:20:25,38,39,39,38,39,38,38,39,38
00:20:27,39,38,40,39,39,39,39,39,39
00:20:29,39,39,40,39,39,38,38,39,38
00:20:31,38,38,40,38,39,38,38,39,38
00:20:33,38,38,39,39,39,38,38,39,38
00:20:35,39,39,40,39,39,38,38,39,39
00:20:37,39,39,39,39,39,38,38,39,39
00:20:39,39,39,39,39,39,38,38,39,38
00:20:41,39,38,39,39,38,39,38,39,39
00:20:43,38,39,39,38,39,38,38,39,38
00:20:45,39,38,39,38,39,39,39,39,38
00:20:47,38,38,39,38,38,38,38,38,38
00:20:49,38,38,39,39,38,38,38,38,38
00:20:51,38,38,39,38,38,38,37,39,38
00:20:53,38,39,39,38,38,39,38,39,38
00:20:55,40,39,40,44,40,39,39,38,38
00:20:57,38,37,39,38,39,38,38,39,38
00:20:59,45,42,42,41,45,42,65,40,44
00:21:01,38,38,40,38,39,38,38,39,38
00:21:03,39,38,40,39,39,39,38,39,39
00:21:05,39,38,40,38,39,39,38,39,38
00:21:07,38,38,39,38,38,38,38,38,38
00:21:09,39,38,40,39,40,38,38,39,38
00:21:11,38,38,39,38,38,38,38,38,38
00:21:13,39,39,39,39,39,38,39,39,38
00:21:15,38,38,39,39,38,38,38,38,38
00:21:17,38,38,39,38,39,38,38,39,38
00:21:19,38,39,39,38,38,38,38,39,38
00:21:21,44,43,57,41,43,41,42,40,41
00:21:23,39,39,40,39,39,39,38,39,39
00:21:25,39,39,39,39,38,39,38,39,38
00:21:27,38,39,39,38,39,38,38,38,39
00:21:29,38,39,39,38,39,38,38,38,38
00:21:31,39,39,39,38,39,39,38,39,39
00:21:33,38,38,39,39,39,39,38,38,38
00:21:35,38,37,39,39,39,38,38,39,38
00:21:37,38,38,39,38,39,39,38,39,38
00:21:39,39,38,40,38,39,38,38,39,39
00:21:41,38,39,39,39,38,38,38,39,38
00:21:43,39,39,39,39,39,38,38,39,38
00:21:45,38,39,39,38,39,38,38,39,38
00:21:47,38,38,39,38,39,38,38,39,39
00:21:49,39,38,40,39,39,39,38,39,38
00:21:51,38,38,40,39,39,38,38,38,38
00:21:53,39,39,40,38,39,39,39,39,39
00:21:55,38,38,39,38,39,38,38,39,39
00:21:57,38,38,39,38,39,38,39,39,38
00:21:59,38,38,39,39,38,38,38,39,38
00:22:01,38,38,39,38,39,38,38,38,38
00:22:03,39,39,39,39,39,38,38,39,38
00:22:05,39,39,39,39,39,38,38,38,39
00:22:07,38,38,39,38,38,38,38,39,38
00:22:09,38,38,40,38,38,39,38,38,38
00:22:11,38,38,39,38,38,38,38,39,39
00:22:13,38,38,39,39,39,38,38,39,38
00:22:15,38,38,39,38,38,38,38,39,38
00:22:17,39,38,39,39,39,38,38,39,39
00:22:19,38,38,39,38,38,38,38,38,38
00:22:21,38,38,39,38,38,38,38,38,38
00:22:23,38,38,39,38,38,38,38,39,38
00:22:25,38,37,39,38,39,38,38,39,38
00:22:27,38,37,39,38,38,38,38,39,38
00:22:29,38,38,39,38,38,39,38,39,38
00:22:31,38,38,39,39,38,38,38,39,38
00:22:33,38,38,40,38,38,38,38,38,38
00:22:35,38,38,39,40,38,38,38,39,38
00:22:37,38,38,39,38,38,38,38,38,38
00:22:39,38,38,38,38,38,38,37,39,37
00:22:41,38,38,38,38,38,38,38,38,38
00:22:43,38,38,39,37,38,38,38,39,38
00:22:45,38,38,39,38,38,38,38,38,39
00:22:47,38,37,39,38,38,38,38,39,38
00:22:49,38,38,38,39,38,38,38,38,38
00:22:51,38,38,38,38,38,38,38,38,38
00:22:53,38,38,38,39,38,38,38,39,38
00:22:55,38,38,38,38,39,38,37,38,38
00:22:57,38,38,39,38,38,38,38,39,38
00:22:59,38,38,38,38,39,38,38,39,38
00:23:01,38,38,39,38,38,38,38,39,38
00:23:03,38,38,38,38,38,38,38,39,38
00:23:05,38,38,39,38,39,38,38,39,38
00:23:07,38,37,38,38,38,38,37,38,38
00:23:09,38,38,39,38,38,38,38,38,38
00:23:11,38,37,38,38,38,38,37,39,38
00:23:13,38,37,38,38,38,38,38,38,37
00:23:15,38,38,38,38,38,38,38,39,38
00:23:17,38,37,39,38,38,38,37,39,38
00:23:19,38,37,39,38,38,38,38,38,38
00:23:21,38,38,39,38,38,38,37,38,38
00:23:23,38,38,38,37,38,38,37,38,38
00:23:25,38,37,38,38,38,38,37,38,38
00:23:27,38,37,39,38,38,38,38,38,38
00:23:29,38,38,39,38,38,38,38,38,38
00:23:31,38,38,39,38,38,38,38,38,38
00:23:33,39,39,40,38,39,39,39,39,38
00:23:35,38,37,39,38,39,38,37,39,38
00:23:37,38,37,38,38,38,38,38,38,38
00:23:40,38,37,38,38,38,38,37,38,38
00:23:41,38,37,38,38,38,38,38,39,37
00:23:43,38,37,38,37,38,38,38,38,38
00:23:45,38,37,39,38,38,38,37,38,37
00:23:47,38,38,39,37,37,38,38,39,38
00:23:49,38,37,38,37,38,37,37,39,38
00:23:51,38,38,38,37,38,38,37,38,38
00:23:53,38,38,38,38,38,38,38,38,38
00:23:55,38,37,38,38,37,38,38,38,38
00:23:57,38,37,39,38,37,38,38,39,38
00:23:59,38,37,38,38,38,38,38,39,37
00:24:01,38,37,39,38,38,38,38,38,38
00:24:03,38,37,39,38,38,38,37,38,38
00:24:05,38,38,39,38,38,38,38,38,37
00:24:07,38,38,38,37,38,38,37,38,38
00:24:09,38,37,38,37,38,38,37,39,38
00:24:11,38,37,38,38,37,38,37,38,38
00:24:13,38,37,38,38,38,37,38,39,38
00:24:15,38,37,39,38,38,37,37,39,37
00:24:17,38,38,38,37,38,38,37,38,37
00:24:19,38,38,38,38,37,38,37,39,38
00:24:21,38,38,38,38,37,38,37,39,37
00:24:23,38,38,38,37,38,38,38,39,37
00:24:25,38,37,39,38,38,38,37,38,38
00:24:27,38,38,38,38,38,38,37,38,38
00:24:29,38,38,39,38,38,38,37,38,38
00:24:31,38,38,38,38,38,38,37,38,38
00:24:33,38,38,39,38,38,37,37,38,37
00:24:35,38,38,39,38,38,38,37,38,38
00:24:37,38,38,39,38,38,38,38,38,38
00:24:39,38,37,39,38,38,38,37,38,38
00:24:41,38,38,39,38,39,38,38,39,38
00:24:43,38,37,39,37,38,38,38,39,38
00:24:45,38,37,38,38,38,38,37,39,37
00:24:47,38,37,38,37,39,38,38,39,38
00:24:49,38,38,39,37,38,37,38,38,37
00:24:51,38,38,39,38,38,38,38,38,38
00:24:53,38,37,39,38,38,38,37,39,37
00:24:56,38,37,38,38,38,38,38,38,37
00:24:57,38,37,38,37,38,38,38,38,38
00:24:59,38,37,38,37,38,38,38,39,38
00:25:01,38,37,39,38,38,38,37,38,38
00:25:03,38,37,39,38,38,38,37,38,38
00:25:05,38,38,39,38,38,38,38,38,38
00:25:07,38,37,39,38,38,38,38,38,37
00:25:09,38,37,39,38,38,37,37,38,37
00:25:11,38,37,38,38,38,37,37,39,38
00:25:13,38,37,38,38,38,37,37,38,38
00:25:15,38,38,38,38,38,38,37,38,38
00:25:17,38,38,38,37,38,37,37,38,37
00:25:19,38,38,38,37,38,38,38,38,38
00:25:21,38,37,38,37,38,38,38,38,37
00:25:23,38,37,38,38,38,38,37,38,38
00:25:26,38,37,39,38,38,38,38,38,38
00:25:27,38,37,39,38,38,37,37,38,38
00:25:30,38,37,38,38,38,37,38,38,38
00:25:31,38,37,39,38,38,38,38,38,38
00:25:33,38,37,39,38,37,38,37,38,38
00:25:35,38,37,39,38,38,38,37,38,37
00:25:37,38,38,39,38,38,38,38,38,38
00:25:39,38,37,39,38,38,38,37,38,38
00:25:41,38,38,38,38,38,38,37,38,38
00:25:43,38,37,38,37,38,38,37,38,38
00:25:45,38,37,39,38,39,37,39,39,37
00:25:47,38,37,39,38,38,38,37,38,38
00:25:49,38,37,39,38,38,38,38,38,38
00:25:51,38,38,38,38,38,38,38,38,38
00:25:53,38,37,38,37,37,38,37,39,38
00:25:55,38,38,38,38,37,38,37,38,38
00:25:57,38,38,38,38,38,38,37,37,38
00:25:59,38,37,39,38,37,38,38,38,37
00:26:01,38,38,38,37,37,38,37,39,37
00:26:03,38,38,38,37,37,38,37,39,38
00:26:05,38,37,38,38,37,38,37,38,38
00:26:07,38,38,38,37,38,38,37,38,37
00:26:09,37,37,37,37,38,38,37,37,37
00:26:11,38,37,38,37,37,38,37,38,38
00:26:13,38,38,38,37,38,37,37,38,38
00:26:16,38,37,38,38,38,38,37,39,38
00:26:18,38,37,38,38,38,38,37,38,38
00:26:19,38,38,38,37,38,38,37,39,38
00:26:21,38,37,38,37,38,38,37,39,38
00:26:23,38,39,38,38,38,37,38,38,38
00:26:26,38,37,38,38,38,38,37,38,38
00:26:27,38,37,38,38,38,38,37,37,38
00:26:30,38,38,38,37,38,38,37,38,37
00:26:31,38,37,38,38,37,38,37,38,38
00:26:33,43,41,40,64,40,43,40,39,39
00:26:35,38,38,39,38,38,38,37,38,38
00:26:37,37,37,37,37,38,38,37,38,37
00:26:39,38,37,38,37,37,37,38,38,38
00:26:41,38,37,38,37,37,38,38,38,37
00:26:44,38,37,38,38,37,38,37,38,38
00:26:45,37,37,38,37,37,37,37,38,38
00:26:48,38,37,38,38,38,38,37,38,38
00:26:50,38,38,38,37,38,38,37,38,38
00:26:52,37,37,38,37,38,37,37,38,37
00:26:53,37,37,38,37,38,37,37,38,37
00:26:56,38,38,38,37,38,38,37,38,37
00:26:57,37,37,37,37,38,37,37,38,37
00:27:00,38,38,38,38,38,38,37,38,38
00:27:01,37,38,38,37,37,37,37,38,37
00:27:03,39,39,42,38,38,38,38,39,38
00:27:06,38,38,39,37,38,38,38,39,38
00:27:07,37,37,38,37,37,37,37,37,38
00:27:10,38,37,38,38,38,38,37,39,38
00:27:12,39,39,41,40,39,39,40,38,39
00:27:14,38,38,39,38,38,38,37,39,38
00:27:15,38,38,39,38,38,38,38,39,38
00:27:18,38,38,39,38,38,38,39,38,38
00:27:19,38,38,38,37,38,38,37,38,37
00:27:21,38,37,39,38,38,37,37,38,38
00:27:23,38,37,38,37,38,38,37,38,38
00:27:25,38,37,38,37,38,38,37,38,37
00:27:27,38,37,38,37,38,38,37,38,38
00:27:29,38,37,38,38,38,37,37,38,37
00:27:32,38,37,38,37,38,38,37,38,38
00:27:33,38,37,38,37,38,37,38,38,37
00:27:35,38,37,38,38,38,38,37,39,38
00:27:38,38,37,38,37,38,38,37,38,38
00:27:40,38,37,38,38,38,37,37,38,37
00:27:41,38,38,38,38,38,38,37,37,37
00:27:44,38,38,38,37,38,38,37,37,38
00:27:45,38,37,38,38,38,38,37,38,38
00:27:48,38,38,38,37,38,37,37,38,38
00:27:49,38,37,38,38,38,37,38,38,38
00:27:52,38,37,38,38,38,38,38,38,38
00:27:53,38,38,38,38,38,37,38,38,37
00:27:55,38,37,39,37,38,38,38,38,37
00:27:58,38,37,38,38,37,38,38,38,38
00:28:00,38,37,38,38,38,38,37,38,38
00:28:01,38,37,38,37,37,38,37,39,41
00:28:03,38,37,38,37,38,37,37,38,38
00:28:06,38,37,38,38,38,38,37,38,38
00:28:07,38,37,38,38,38,38,38,38,38
00:28:10,38,37,38,37,38,38,37,38,38
00:28:12,38,37,38,37,38,37,38,39,37
00:28:13,38,37,38,37,38,38,37,38,38
00:28:15,37,37,38,38,37,37,37,38,37
00:28:17,38,37,38,37,38,38,37,38,38
00:28:19,38,37,38,38,38,37,37,38,38
00:28:21,38,38,38,37,37,37,37,38,38
00:28:23,38,37,37,38,38,37,37,38,38
00:28:26,38,37,38,37,38,37,37,38,38
00:28:28,38,37,38,38,38,37,37,39,38
00:28:30,37,37,38,37,37,37,37,38,38
00:28:31,38,37,39,38,38,38,38,38,38
00:28:34,38,37,38,38,37,37,37,38,38
00:28:36,38,37,37,38,37,37,37,39,38
00:28:37,38,37,38,38,37,38,37,37,38
00:28:40,37,37,38,37,37,38,37,38,37
00:28:41,38,37,38,37,38,37,37,38,38
00:28:43,38,38,39,39,39,38,39,38,38
00:28:45,38,37,38,38,38,37,38,39,37
00:28:47,37,37,38,37,37,37,37,38,37
00:28:49,38,37,38,37,37,38,37,38,38
00:28:51,37,37,38,37,37,37,37,38,38
00:28:54,37,38,38,37,37,38,37,37,37
00:28:56,37,37,38,37,37,37,37,38,37
00:28:57,38,37,39,38,38,38,37,38,38
00:29:00,37,37,38,37,37,37,37,38,37
00:29:02,38,37,38,37,37,38,37,38,38
00:29:03,37,37,38,37,37,38,37,38,37
00:29:05,38,38,38,37,37,38,37,38,38
00:29:07,38,37,38,38,38,37,37,38,38
00:29:10,38,38,38,37,38,37,37,38,37
00:29:11,38,37,38,37,38,37,37,38,38
00:29:14,37,37,38,38,37,37,37,38,37
00:29:15,37,37,38,38,37,37,37,38,37
00:29:17,38,37,37,38,38,37,37,38,38
00:29:19,37,38,38,37,37,37,37,38,37
00:29:22,37,37,37,37,38,37,37,38,38
00:29:23,37,37,38,37,37,37,37,38,37
00:29:25,37,38,37,37,37,37,37,38,37
00:29:28,38,38,38,37,38,37,37,37,38
00:29:30,37,38,38,37,37,37,37,37,38
00:29:32,37,37,38,37,37,37,37,38,38
00:29:33,38,37,39,37,38,38,37,39,38
00:29:36,37,37,37,37,37,38,37,39,37
00:29:38,38,37,38,37,37,38,37,38,38
00:29:40,38,37,38,38,37,38,37,38,37
00:29:41,38,37,38,37,38,38,37,37,38
00:29:44,37,37,38,37,37,37,37,38,37
00:29:46,37,37,38,37,37,37,37,38,37
00:29:48,37,37,37,37,37,38,37,38,38
00:29:50,38,37,38,38,38,38,37,38,38
00:29:52,37,37,37,37,37,38,37,38,37
00:29:54,37,37,37,37,37,37,37,37,38
00:29:56,37,37,38,37,37,37,37,39,37
00:29:58,38,37,37,37,38,38,37,38,38
00:30:00,38,38,38,37,38,38,37,38,38
00:30:02,38,37,38,38,38,38,37,38,38
00:30:04,38,37,38,37,38,37,38,38,38
00:30:06,37,37,38,37,37,37,37,38,37
00:30:08,37,37,38,37,38,37,37,37,38
00:30:10,38,37,38,37,38,38,37,37,38
00:30:12,38,37,38,37,38,38,37,38,38
00:30:14,37,37,38,38,37,37,37,38,37
00:30:16,37,37,37,37,38,38,37,38,37
00:30:18,37,37,37,37,37,37,37,37,37
00:30:20,37,37,38,37,37,37,37,38,37
00:30:22,38,37,38,38,37,37,37,38,38
00:30:24,37,37,38,37,37,38,37,37,38
00:30:26,37,37,37,37,37,37,37,37,38
00:30:28,37,37,37,37,38,37,37,38,38
00:30:30,38,37,38,37,38,38,37,37,38
00:30:32,38,37,38,37,38,38,37,38,38
00:30:34,38,37,37,37,38,38,37,39,38
00:30:36,37,37,37,37,37,38,37,38,37
00:30:38,38,37,38,38,37,38,37,38,37
00:30:40,38,38,38,37,38,38,37,38,38
00:30:42,37,37,37,37,37,37,38,38,38
00:30:44,37,37,37,37,37,37,37,37,37
00:30:46,38,38,38,38,38,37,37,38,38
00:30:48,38,37,37,38,37,38,38,38,38
00:30:50,38,37,39,37,37,38,37,38,38
00:30:52,38,37,38,37,38,38,37,38,38
00:30:54,37,37,37,37,37,37,37,38,38
00:30:56,37,37,38,37,38,37,37,38,37
00:30:58,37,37,38,37,37,37,37,38,38
00:31:00,37,37,38,37,37,37,37,38,37
00:31:02,38,38,38,38,37,37,38,38,38
00:31:04,37,37,37,38,37,37,37,38,38
00:31:06,38,38,38,37,37,37,37,38,38
00:31:08,37,37,38,37,38,36,37,37,38
00:31:10,38,38,38,38,38,37,37,38,38
00:31:12,38,38,38,37,38,37,37,37,38
00:31:14,37,37,37,37,37,37,37,38,37
00:31:16,37,37,38,37,37,37,37,38,38
00:31:18,37,37,38,37,37,37,37,37,37
00:31:20,40,39,51,38,40,38,39,39,38
00:31:22,40,40,42,39,41,40,40,38,39
00:31:24,38,37,38,37,38,38,38,39,38
00:31:26,38,37,38,38,38,38,37,38,38
00:31:28,38,37,38,37,38,37,37,38,38
00:31:30,38,37,37,37,38,37,37,39,38
00:31:32,37,37,38,37,37,37,37,38,37
00:31:34,37,37,37,37,38,37,37,38,38
00:31:36,38,38,38,37,37,37,37,38,38
00:31:38,37,37,38,37,38,37,37,38,37
00:31:40,38,37,38,37,38,38,37,38,38
00:31:42,38,37,38,37,38,38,37,38,38
00:31:44,38,38,38,38,37,37,37,38,38
00:31:46,38,37,38,38,38,37,37,38,38
00:31:48,37,37,38,37,38,37,37,38,37
00:31:50,37,37,38,37,37,37,37,38,38
00:31:52,38,37,38,38,37,37,37,38,38
00:31:54,38,37,38,38,38,38,37,38,38
00:31:56,37,37,38,37,37,38,37,37,38
00:31:58,38,37,38,37,38,38,37,38,37
00:32:00,38,37,38,37,38,37,37,38,38
00:32:02,38,38,39,37,38,38,38,38,37
00:32:04,38,38,38,38,38,38,37,38,38
00:32:06,37,37,37,37,37,38,37,38,38
00:32:08,38,38,37,38,38,37,37,38,38
00:32:10,38,37,38,37,37,38,38,38,38
00:32:12,38,38,39,38,39,38,38,38,38
00:32:14,37,37,37,37,37,37,37,38,38
00:32:16,38,37,38,37,38,38,37,38,37
00:32:18,38,38,38,37,38,38,37,37,38
00:32:20,37,37,37,37,37,38,37,37,37
00:32:22,37,37,38,37,38,38,37,37,37
00:32:24,37,37,37,37,37,38,37,37,38
00:32:26,37,37,37,37,37,37,37,38,38
00:32:28,37,37,37,37,37,38,37,37,38
00:32:30,38,37,38,37,38,38,37,38,37
00:32:32,37,37,38,37,37,38,37,37,37
00:32:34,37,37,38,37,38,37,37,37,38
00:32:36,38,38,38,37,37,37,37,38,38
00:32:38,37,38,37,37,37,37,37,38,38
00:32:40,38,38,37,37,38,38,38,38,38
00:32:42,38,38,38,37,37,38,38,38,38
00:32:44,37,37,37,37,37,38,38,38,37
00:32:46,37,37,37,37,37,38,37,37,38
00:32:48,38,37,38,38,38,38,38,38,37
00:32:50,37,37,37,37,38,37,37,38,37
00:32:52,38,37,38,37,37,37,37,39,38
00:32:54,37,37,37,37,37,37,37,37,38
00:32:56,38,37,38,37,38,38,37,37,38
00:32:58,38,37,38,37,38,38,37,38,37
00:33:00,38,37,38,37,38,37,38,38,38
00:33:02,37,37,38,37,37,37,37,38,38
00:33:04,38,37,38,37,37,37,38,38,38
00:33:06,38,37,37,38,37,37,38,39,38
00:33:08,37,38,37,37,37,37,37,38,37
00:33:10,37,37,37,37,37,37,37,37,38
00:33:12,37,37,37,37,37,37,37,39,38
00:33:14,37,37,37,37,37,37,37,38,37
